NOM_RBD,NOM_REG_RBD_A,NOM_COM_RBD,NOM_DEPROV_RBD,LATITUD,LONGITUD
ESCUELA LOS ESTANDARTES,ATCMA,COPIAPÓ,COPIAPÓ,"-27,36982","-70,313591"
ESCUELA VICENTE SEPÚLVEDA ROJO,ATCMA,COPIAPÓ,COPIAPÓ,"-27,35685","-70,322128"
ESCUELA JESÚS FERNÁNDEZ HIDALGO,ATCMA,COPIAPÓ,COPIAPÓ,"-27,374941","-70,337769"
ESCUELA PEDRO LEÓN GALLO,ATCMA,COPIAPÓ,COPIAPÓ,"-27,361481","-70,324944"
ESCUELA JOSÉ MANSO DE VELASCO,ATCMA,COPIAPÓ,COPIAPÓ,"-27,36322","-70,318581"
ESCUELA LAS CANTERAS,ATCMA,COPIAPÓ,COPIAPÓ,"-27,37129","-70,320618"
ESCUELA LAS BRISAS,ATCMA,COPIAPÓ,COPIAPÓ,"-27,35573196","-70,3310318"
LICEO DE MÚSICA DE COPIAPÓ HUGO GARRIDO GAETE,ATCMA,COPIAPÓ,COPIAPÓ,"-27,37387848","-70,32836151"
ESCUELA ABRAHAM SEPÚLVEDA PIZARRO,ATCMA,COPIAPÓ,COPIAPÓ,"-27,35737","-70,347443"
COLEGIO BUEN PASTOR,ATCMA,COPIAPÓ,COPIAPÓ,"-27,371309","-70,328178"
ESCUELA ISABEL PEÑA MORALES,ATCMA,COPIAPÓ,COPIAPÓ,"-27,3839","-70,307793"
ESCUELA HERNÁN MÁRQUEZ HUERTA,ATCMA,COPIAPÓ,COPIAPÓ,"-27,41272","-70,273323"
LICEO FERNANDO ARIZTÍA RUIZ,ATCMA,COPIAPÓ,COPIAPÓ,"-27,40682","-70,269547"
ESCUELA BRUNO ZAVALA FREDES,ATCMA,COPIAPÓ,COPIAPÓ,"-27,380211","-70,322678"
ESCUELA SAN PEDRO,ATCMA,COPIAPÓ,COPIAPÓ,"-27,324381","-70,538589"
ESCUELA LUIS CRUZ MARTÍNEZ,ATCMA,COPIAPÓ,COPIAPÓ,"-27,39292","-70,298683"
LICEO CATÓLICO ATACAMA,ATCMA,COPIAPÓ,COPIAPÓ,"-27,366802","-70,3368"
LICEO POLITÉCNICO BELÉN,ATCMA,COPIAPÓ,COPIAPÓ,"-27,361509","-70,333351"
LICEO SAGRADO CORAZÓN,ATCMA,COPIAPÓ,COPIAPÓ,"-27,366791","-70,337898"
COLEGIO ADVENTISTA DE COPIAPÓ,ATCMA,COPIAPÓ,COPIAPÓ,"-27,369869","-70,32711"
ESCUELA SAN VICENTE DE PAUL,ATCMA,COPIAPÓ,COPIAPÓ,"-27,367359","-70,315086"
COLEGIO PARTIC. LUIS KATUNAR ZAFARANIC,ATCMA,COPIAPÓ,COPIAPÓ,,
ESCUELA TÉCNICO PROFESIONAL,ATCMA,COPIAPÓ,COPIAPÓ,"-27,36244","-70,345718"
LICEO MANUEL BLANCO ENCALADA,ATCMA,CALDERA,COPIAPÓ,"-27,07362","-70,826851"
ESCUELA TOTORAL,ATCMA,COPIAPÓ,COPIAPÓ,"-27,367649","-70,312523"
COLEGIO PARROQUIAL PADRE NEGRO,ATCMA,CALDERA,COPIAPÓ,"-27,0695","-70,810699"
ESCUELA DE CONCENTRACIÓN,ATCMA,TIERRA AMARILLA,COPIAPÓ,"-27,477699","-70,253197"
ESCUELA VICTOR MANUEL SÁNCHEZ CABAÑAS,ATCMA,TIERRA AMARILLA,COPIAPÓ,"-27,483","-70,267448"
ESCUELA LUIS URIBE ORREGO,ATCMA,TIERRA AMARILLA,COPIAPÓ,"-27,49749","-70,266144"
ESCUELA PAUL HARRIS,ATCMA,TIERRA AMARILLA,COPIAPÓ,"-27,50318","-70,264992"
ESCUELA AMOLANAS,ATCMA,TIERRA AMARILLA,COPIAPÓ,"-27,97069","-70,001984"
ESCUELA SAN ANTONIO,ATCMA,TIERRA AMARILLA,COPIAPÓ,"-27,878361","-70,054153"
LICEO PEDRO TRONCOSO MACHUCA,ATCMA,VALLENAR,HUASCO,"-28,57592","-70,757088"
LICEO JOSÉ SANTOS OSSA,ATCMA,VALLENAR,HUASCO,"-28,58086","-70,752251"
ESCUELA HERMANOS CARRERA,ATCMA,VALLENAR,HUASCO,"-28,562389","-70,777779"
ESCUELA GABRIELA MISTRAL,ATCMA,VALLENAR,HUASCO,"-28,575741","-70,762253"
ESCUELA IGNACIO CARRERA PINTO,ATCMA,VALLENAR,HUASCO,"-28,577009","-70,75457"
ESCUELA GREGORIO CASTILLO MARÍN,ATCMA,VALLENAR,HUASCO,"-28,5893","-70,752007"
ESCUELA REPÚBLICA DE LOS ESTADOS UNIDOS,ATCMA,VALLENAR,HUASCO,"-28,58423","-70,747948"
ESCUELA EDUCACIÓN DIFERENCIAL LUIS IRIARTE IRIARTE,ATCMA,VALLENAR,HUASCO,"-28,5835743","-70,74552917"
ESCUELA ARTURO PÉREZ CANTO,ATCMA,VALLENAR,HUASCO,"-28,58073","-70,742218"
ESCUELA BÁSICA ESPAÑA,ATCMA,VALLENAR,HUASCO,"-28,57317","-70,750839"
ESCUELA LUIS CRUZ MARTÍNEZ,ATCMA,VALLENAR,HUASCO,"-28,56885","-70,760941"
ESCUELA JOSÉ CAROCA LAFLOR,ATCMA,VALLENAR,HUASCO,"-28,57796097","-70,76158142"
ESCUELA BÁSICA ROBERTO CUADRA ALQUINTA,ATCMA,VALLENAR,HUASCO,"-28,95513","-70,894173"
ESCUELA BÁSICA GUALBERTO KONG FERNÁNDEZ,ATCMA,VALLENAR,HUASCO,"-28,5791","-70,759132"
ESCUELA BASICA JAVIERA CARRERA,ATCMA,VALLENAR,HUASCO,"-28,54130179","-70,89516014"
ESCUELA HERNÁN ARAVENA CONTRERAS,ATCMA,VALLENAR,HUASCO,"-29,037439","-70,89978"
ESCUELA BÁSICA IGNACIO FRANCO GALLO,ATCMA,VALLENAR,HUASCO,"-28,62237","-70,702637"
ESCUELA BÁSICA JUSTINO LEIVA AMOR,ATCMA,VALLENAR,HUASCO,"-28,65012","-70,697227"
ESCUELA BÁSICA SARA BEMBOW VILLEGAS,ATCMA,VALLENAR,HUASCO,"-28,596081","-70,783417"
ESCUELA DE HACIENDA LAS VENTANAS,ATCMA,VALLENAR,HUASCO,"-28,55556375","-70,79256541"
ESCUELA BASICA CAMARONES,ATCMA,VALLENAR,HUASCO,"-28,57677303","-70,76018185"
ESCUELA BÁSICA SOR TERESA DE LOS ANDES,ATCMA,VALLENAR,HUASCO,"-28,56995","-70,820824"
ESCUELA HIPOLITO CORTES GARROTE,ATCMA,ALTO DEL CARMEN,HUASCO,,
LICEO SANTA MARTA,ATCMA,VALLENAR,HUASCO,"-28,576159","-70,755371"
LICEO SAN FRANCISCO,ATCMA,VALLENAR,HUASCO,"-28,57444","-70,766441"
COLEGIO INGLES LAICO,ATCMA,VALLENAR,HUASCO,,
ESCUELA BÁSICA ALEJANDRO NOEMI HUERTA,ATCMA,FREIRINA,HUASCO,"-28,50934","-71,080147"
ESCUELA FORTUNATO SOZA RODRÍGUEZ,ATCMA,FREIRINA,HUASCO,"-29,10041","-71,405571"
ESCUELA SAMUEL E. CASTILLO LOPEZ,ATCMA,FREIRINA,HUASCO,"-28,52426","-70,989647"
ESCUELA DE MAITENCILLO,ATCMA,FREIRINA,HUASCO,"-28,531349","-70,923637"
ESCUELA BÁSICA YERBAS BUENAS,ATCMA,VALLENAR,HUASCO,"-29,2265","-71,009857"
LICEO JAPÓN,ATCMA,HUASCO,HUASCO,"-28,46464","-71,210831"
ESCUELA BÁSICA JOSÉ MIGUEL CARRERA,ATCMA,HUASCO,HUASCO,"-28,46977","-71,219269"
ESCUELA EL OLIVAR,ATCMA,HUASCO,HUASCO,"-28,477369","-71,173462"
ESCUELA PABLO NERUDA,ATCMA,HUASCO,HUASCO,"-28,08013","-71,148743"
COLEGIO PARTICULAR ENGLISH COLLEGE,ATCMA,HUASCO,HUASCO,"-28,462931","-71,22773"
ESCUELA EDUCADOR ARTURO ALVEAR RAMOS,ATCMA,ALTO DEL CARMEN,HUASCO,"-28,876011","-70,281853"
ESCUELA AGLADE MARÍN VARGAS,ATCMA,ALTO DEL CARMEN,HUASCO,"-28,970791","-70,145378"
ESCUELA DE CHOLLAY,ATCMA,ALTO DEL CARMEN,HUASCO,"-28,985081","-70,157173"
ESCUELA DE LA PAMPA,ATCMA,ALTO DEL CARMEN,HUASCO,"-28,97592","-70,212601"
ESCUELA ALGARROBILLA,ATCMA,ALTO DEL CARMEN,HUASCO,"-28,88349","-70,448227"
ESCUELA RICARDO CAMPILLAY CONTRERAS,ATCMA,ALTO DEL CARMEN,HUASCO,"-28,926559","-70,462723"
ESCUELA BÁSICA RURAL EL TAMBO,ATCMA,ALTO DEL CARMEN,HUASCO,"-28,97949","-70,180038"
ESCUELA DE RETAMO,ATCMA,ALTO DEL CARMEN,HUASCO,,
ESCUELA DE LAS MARQUESAS,ATCMA,ALTO DEL CARMEN,HUASCO,"-28,82419","-70,36245"
ESCUELA DE LAS BREAS,ATCMA,ALTO DEL CARMEN,HUASCO,"-28,994129","-70,468887"
ESCUELA GABRIELA MISTRAL,ATCMA,ALTO DEL CARMEN,HUASCO,"-28,925261","-70,27562"
ESCUELA,ATCMA,ALTO DEL CARMEN,HUASCO,,
ESCUELA DE LOS PERALES,ATCMA,ALTO DEL CARMEN,HUASCO,"-28,839911","-70,314697"
ESCUELA DE CHIGUINTO,ATCMA,ALTO DEL CARMEN,HUASCO,"-28,827141","-70,347099"
ESCUELA BÁSICA ALDECIRA ALVAREZ A.,ATCMA,ALTO DEL CARMEN,HUASCO,"-28,85805339","-70,28809415"
ESCUELA ALICIA FREDES,ATCMA,ALTO DEL CARMEN,HUASCO,,
ESCUELA DE LA VEGA,ATCMA,ALTO DEL CARMEN,HUASCO,,
ESCUELA DE LA HIGUERITA,ATCMA,ALTO DEL CARMEN,HUASCO,,
ESCUELA DE EL CORRAL,ATCMA,ALTO DEL CARMEN,HUASCO,"-29,016741","-70,489067"
CENTRO DE DIAGNOSTICO,COQ,LA SERENA,ELQUI,,
LICEO GABRIELA MISTRAL DE LA SERENA,COQ,LA SERENA,ELQUI,"-29,90328","-71,244797"
LICEO GREGORIO CORDOVEZ,COQ,LA SERENA,ELQUI,"-29,90295","-71,243362"
LICEO TECNICO MARTA BRUNET,COQ,LA SERENA,ELQUI,"-29,90633","-71,253967"
COLEGIO ARTURO PRAT CHACON,COQ,LA SERENA,ELQUI,"-29,87921","-71,240692"
COLEGIO JOSE GASPAR MARIN ESQUIVEL,COQ,LA SERENA,ELQUI,"-29,91459711","-71,22313586"
COLEGIO VICTOR DOMINGO SILVA,COQ,LA SERENA,ELQUI,"-29,931801","-71,252892"
COLEGIO JAVIERA CARRERA,COQ,LA SERENA,ELQUI,"-29,90609","-71,25515"
ESCUELA ALONSO DE ERCILLA,COQ,LA SERENA,ELQUI,"-29,87553","-71,247383"
COLEGIO JAPON,COQ,LA SERENA,ELQUI,"-29,90666","-71,246277"
COLEGIO JOSE MANUEL BALMACEDA,COQ,LA SERENA,ELQUI,"-29,919991","-71,251717"
COLEGIO HEROES DE LA CONCEPCION,COQ,LA SERENA,ELQUI,"-29,90756","-71,2547"
ESCUELA GERMAN RIESCO,COQ,LA SERENA,ELQUI,"-29,90641","-71,24469"
COLEGIO MANUEL RODRIGUEZ,COQ,LA SERENA,ELQUI,"-29,91370201","-71,24486542"
COLEGIO GABRIEL GONZALEZ VIDELA,COQ,LA SERENA,ELQUI,"-29,89786","-71,25341"
COLEGIO PEDRO AGUIRRE CERDA,COQ,LA SERENA,ELQUI,"-29,91246033","-71,22067261"
CEN.ED.INT.DE ADUL.ESTER VILLARREAL CASTILLO,COQ,LA SERENA,ELQUI,"-29,9090271","-71,24658966"
COLEGIO DARIO SALAS,COQ,LA SERENA,ELQUI,"-29,87336","-71,242783"
COLEGIO VILLA SAN BARTOLOME,COQ,LA SERENA,ELQUI,"-29,886999","-71,236382"
COLEGIO JOSE MIGUEL CARRERA,COQ,LA SERENA,ELQUI,"-29,942751","-71,263451"
COLEGIO DEPORTIVO OLIMPICO,COQ,LA SERENA,ELQUI,"-29,91077","-71,22921"
COLEGIO LUIS BRAILLE,COQ,LA SERENA,ELQUI,"-29,93267822","-71,25833893"
COLEGIO DE ALGARROBITO,COQ,LA SERENA,ELQUI,"-29,93692","-71,144043"
ESCUELA DE ISLON,COQ,LA SERENA,ELQUI,"-29,897869","-71,185318"
ESCUELA DE LAMBERT,COQ,LA SERENA,ELQUI,"-29,843019","-71,119614"
COLEGIO ALTOVALSOL,COQ,LA SERENA,ELQUI,"-29,942289","-71,121307"
ESCUELA DE EL MILAGRO,COQ,LA SERENA,ELQUI,"-29,94943619","-71,2261734"
COLEGIO COQUIMBITO,COQ,LA SERENA,ELQUI,"-29,915039","-71,149437"
ESCUELA DE COLONIA ALFALFARES,COQ,LA SERENA,ELQUI,"-29,90464","-71,234299"
ESCUELA DE LOS CORRALES,COQ,LA SERENA,ELQUI,"-30,054319","-71,054314"
ESCUELA DE ALMIRANTE LATORRE,COQ,LA SERENA,ELQUI,"-29,63662","-70,956871"
ESCUELA DE LAS ROJAS,COQ,LA SERENA,ELQUI,"-29,977631","-71,056519"
ESCUELA DE CHACAY ALTO,COQ,LA SERENA,ELQUI,"-29,6406","-71,095131"
ESCUELA DE BELLAVISTA,COQ,LA SERENA,ELQUI,"-29,92426421","-71,17507938"
ESCUELA DE PELICANA,COQ,LA SERENA,ELQUI,"-29,98753","-71,008591"
ESCUELA DE ROMERO,COQ,LA SERENA,ELQUI,"-29,88866","-71,141769"
ESCUELA DE SATURNO,COQ,LA SERENA,ELQUI,"-29,973049","-71,089233"
COLEGIO PUNTA DE TEATINOS,COQ,LA SERENA,ELQUI,"-29,816179","-71,280037"
COLEGIO AGUA GRANDE,COQ,LA SERENA,ELQUI,,
COLEGIO QUEBRADA DE TALCA,COQ,LA SERENA,ELQUI,"-30,00819","-71,036621"
COLEGIO EL ROMERAL,COQ,LA SERENA,ELQUI,"-29,72028","-71,216469"
COLEGIO CALETA SAN PEDRO,COQ,LA SERENA,ELQUI,"-29,879129","-71,271141"
COLEGIO LA LAJA,COQ,LA SERENA,ELQUI,"-29,642401","-70,772141"
COLEGIO LA ESTRELLA,COQ,LA SERENA,ELQUI,"-30,034969","-71,10952"
COLEGIO ADVENTISTA LA SERENA,COQ,LA SERENA,ELQUI,"-29,935129","-71,275391"
COLEGIO ISABEL RIQUELME,COQ,LA SERENA,ELQUI,"-29,883221","-71,225121"
COLEGIO SAN FRANCISCO COLL,COQ,LA SERENA,ELQUI,"-29,87911","-71,245827"
COLEGIO SAN ANTONIO,COQ,LA SERENA,ELQUI,"-29,904461","-71,249527"
COLEGIO ELENA BETTINI,COQ,LA SERENA,ELQUI,"-29,90818","-71,253418"
ESC.ESPEC.LOS PENSAMIENTOS DE JUAN XXIII,COQ,LA SERENA,ELQUI,"-29,939386","-71,26124"
ESCUELA PARTICULAR TERESA VIDELA DE G,COQ,LA SERENA,ELQUI,"-29,92444","-71,256927"
ESCUELA INDUSTRIAL SALESIANA SAN RAMON,COQ,LA SERENA,ELQUI,"-29,90975","-71,252022"
COLEGIO PROVIDENCIA,COQ,LA SERENA,ELQUI,"-29,902241","-71,240913"
COLEGIO JULIA DE LA BARRA CAMPOS,COQ,LA SERENA,ELQUI,,
LICEO BICENTENARIO DE EXCELENCIA IGNACIO CARRERA PINTO,COQ,LA SERENA,ELQUI,"-29,901899","-71,246246"
COLEGIO SEMINARIO CONCILIAR,COQ,LA SERENA,ELQUI,"-29,905001","-71,243149"
COLEGIO GERONIMO RENDIC,COQ,LA SERENA,ELQUI,"-29,90433437","-71,24346363"
ESCUELA EXPERIMENTAL DE MUSICA JORGE PEÑA HEN,COQ,LA SERENA,ELQUI,"-29,92764091","-71,25418854"
COLEGIO ANDRES BELLO,COQ,LA SERENA,ELQUI,"-29,90109758","-71,25307612"
COLEGIO SAGRADOS CORAZONES,COQ,LA SERENA,ELQUI,"-29,904659","-71,247299"
JARDIN INFANTIL MONTESSORI,COQ,LA SERENA,ELQUI,,
COLEGIO THE INTERNATIONAL SCHOOL,COQ,LA SERENA,ELQUI,"-29,932303","-71,26223"
COLEGIO SERENA,COQ,LA SERENA,ELQUI,"-29,915619","-71,24915"
COLEGIO SANTO DOMINGO,COQ,LA SERENA,ELQUI,"-29,921869","-71,250229"
COLEGIO PARTICULAR SAN JOSE,COQ,LA SERENA,ELQUI,"-29,93736763","-71,14869905"
COLEGIO INGLES CATOLICO,COQ,LA SERENA,ELQUI,"-29,917365","-71,25518"
COLEGIO MARIA AUXILIADORA,COQ,LA SERENA,ELQUI,,
COLEGIO FRANCISCO DE AGUIRRE,COQ,LA SERENA,ELQUI,"-29,92996407","-71,25299835"
COLEGIO PEDRO PABLO MUÑOZ,COQ,LA HIGUERA,ELQUI,"-29,511","-71,20237"
ESCUELA DE PUNTA DE CHOROS,COQ,LA HIGUERA,ELQUI,"-29,24604","-71,460983"
ESCUELA JOSE SANTOS OSSA,COQ,LA HIGUERA,ELQUI,"-29,3731","-71,116203"
ESCUELA DE AGUA GRANDE,COQ,LA HIGUERA,ELQUI,,
ESCUELA DE LOS MORROS,COQ,LA HIGUERA,ELQUI,"-29,38098551","-70,74277916"
ESCUELA BASICA CARLOS CONDELL,COQ,LA HIGUERA,ELQUI,"-29,6222","-71,28537"
ESCUELA DE PUNTA COLORADA,COQ,LA HIGUERA,ELQUI,"-29,35384","-71,015518"
ESCUELA BASICA SAN ANDRES,COQ,LA HIGUERA,ELQUI,"-29,44643","-71,298767"
ESCUELA LOS PAJARITOS,COQ,LA HIGUERA,ELQUI,,
ESCUELA DE LOS CHOROS,COQ,LA HIGUERA,ELQUI,"-29,290911","-71,307426"
LICEO BICENTENARIO DE EXCELENCIA INSTITUTO SUPERIOR DE COMERCIO DE COQUIMBO,COQ,COQUIMBO,ELQUI,"-29,96055","-71,340134"
LICEO INDUSTRIAL JOSE TOMAS DE URMENETA,COQ,COQUIMBO,ELQUI,"-29,96525","-71,347221"
LICEO DIEGO PORTALES,COQ,COQUIMBO,ELQUI,"-29,95303","-71,337021"
ESCUELA GUILLERMO CERECEDA,COQ,COQUIMBO,ELQUI,"-29,971701","-71,325447"
COLEGIO DE ARTES CLAUDIO ARRAU,COQ,COQUIMBO,ELQUI,"-29,961269","-71,338287"
ESCUELA PRESIDENTE ANIBAL PINTO,COQ,COQUIMBO,ELQUI,"-29,95573","-71,339958"
ESCUELA COQUIMBO,COQ,COQUIMBO,ELQUI,"-29,954359","-71,336273"
ESCUELA CARDENAL JOSE MARIA CARO,COQ,COQUIMBO,ELQUI,"-29,96734","-71,339104"
COLEGIO SANTA CECILIA,COQ,COQUIMBO,ELQUI,"-29,953659","-71,343246"
ESCUELA SANTO TOMAS DE AQUINO,COQ,COQUIMBO,ELQUI,"-29,962","-71,254204"
ESCUELA JOSE ALFARO ALFARO,COQ,COQUIMBO,ELQUI,"-29,957069","-71,261627"
ESCUELA BASICA MARIO MUNOZ SILVA,COQ,COQUIMBO,ELQUI,"-29,967279","-71,327621"
CENTRO LABORAL JEAN PIAGET,COQ,COQUIMBO,ELQUI,"-29,96714592","-71,32640076"
ESCUELA DIFERENCIAL JUAN SANDOVAL C.,COQ,COQUIMBO,ELQUI,"-29,96768951","-71,32416534"
ESCUELA TOMASA OLIVARES CAAMANO,COQ,COQUIMBO,ELQUI,"-29,96139","-71,348793"
ESCUELA BASICA DAVID LEON TAPIA,COQ,COQUIMBO,ELQUI,"-30,26317","-71,489883"
ESCUELA DE PENUELAS,COQ,COQUIMBO,ELQUI,"-29,95158","-71,296204"
COLEGIO PABLO NERUDA,COQ,COQUIMBO,ELQUI,"-30,05068","-71,252403"
COLEGIO LA HERRADURA,COQ,COQUIMBO,ELQUI,"-29,98613","-71,361214"
ESCUELA SAN RAFAEL,COQ,COQUIMBO,ELQUI,"-30,01071","-71,256767"
ESCUELA BASICA MANUEL DE SALAS,COQ,COQUIMBO,ELQUI,"-30,19949","-71,429733"
ESCUELA DE HUACHALALUME,COQ,COQUIMBO,ELQUI,"-29,97542","-71,219368"
ESCUELA DE TOTORALILLO,COQ,COQUIMBO,ELQUI,"-30,064871","-71,366211"
ESCUELA LUCILA GODOY ALCAYAGA,COQ,COQUIMBO,ELQUI,"-29,97381","-71,299103"
ESCUELA DE CAMARONES,COQ,COQUIMBO,ELQUI,"-30,436291","-71,379044"
ESCUELA DE LAS BARRANCAS,COQ,COQUIMBO,ELQUI,"-30,213289","-71,257874"
ESCUELA DE EL MOLLACO,COQ,COQUIMBO,ELQUI,"-30,09230995","-71,13032532"
ESCUELA DE LAS CARDAS,COQ,COQUIMBO,ELQUI,"-30,27844","-71,252502"
ESCUELA DE EL PENON,COQ,COQUIMBO,ELQUI,"-30,138849","-71,215828"
ESCUELA DE TAMBILLOS,COQ,COQUIMBO,ELQUI,"-30,197321","-71,223686"
ESCUELA DE PUERTO ALDEA,COQ,COQUIMBO,ELQUI,"-30,29287","-71,609261"
ESCUELA DE EL TANGUE,COQ,COQUIMBO,ELQUI,"-30,34646","-71,558617"
COLEGIO BERNARDO O´HIGGINS,COQ,COQUIMBO,ELQUI,"-29,96076","-71,337341"
COLEGIO MANUEL MONTT,COQ,COQUIMBO,ELQUI,"-29,999411","-71,335777"
COLEGIO SANTA MARTA,COQ,COQUIMBO,ELQUI,"-29,96142","-71,34729"
COLEGIO PARTICULAR GABRIELA MISTRAL,COQ,COQUIMBO,ELQUI,"-29,963671","-71,339043"
ESCUELA PARTICULAR METODISTA,COQ,COQUIMBO,ELQUI,"-29,957479","-71,343391"
COLEGIO INGLES JOHN KENNEDY,COQ,COQUIMBO,ELQUI,,
COLEGIO PARTICULAR SAN IGNACIO,COQ,COQUIMBO,ELQUI,"-29,98802","-71,334671"
LICEO BICENTENARIO DE EXCELENCIA LICEO PEDRO REGALADO S. VIDELA O.,COQ,ANDACOLLO,ELQUI,"-30,23233","-71,079941"
ESCUELA LUIS CRUZ MARTINEZ,COQ,ANDACOLLO,ELQUI,"-30,23148","-71,080063"
ESCUELA PATRICIO LYNCH,COQ,ANDACOLLO,ELQUI,"-30,246161","-71,081146"
ESCUELA PADRE BLAS HERNANDEZ SANCHEZ,COQ,ANDACOLLO,ELQUI,"-30,25531","-71,08345"
ESCUELA DE EL TORO,COQ,ANDACOLLO,ELQUI,,
ESCUELA LUIS AMENABAR OSSA,COQ,ANDACOLLO,ELQUI,"-30,16926","-71,175148"
ESCUELA DE MAITENCILLO,COQ,ANDACOLLO,ELQUI,"-30,171049","-71,10881"
ESCUELA PADRE CLARET,COQ,ANDACOLLO,ELQUI,,
COLEGIO PARROQUIAL DE ANDACOLLO,COQ,ANDACOLLO,ELQUI,"-30,231791","-71,085854"
LICEO CARLOS ROBERTO MONDACA CORTES,COQ,VICUÑA,ELQUI,"-30,033791","-70,709099"
ESCUELA BASICA LUCILA GODOY ALCAYAGA,COQ,VICUÑA,ELQUI,"-30,035469","-70,711029"
ESCUELA EDMUNDO VIDAL CARDENAS,COQ,VICUÑA,ELQUI,"-30,040661","-70,660828"
ESCUELA NEFTALI REYES,COQ,VICUÑA,ELQUI,"-30,03097","-70,772614"
ESCUELA RIOS DE ELQUI,COQ,VICUÑA,ELQUI,"-29,979719","-70,561508"
ESCUELA DE DIAGUITAS JUAN TORRES M.,COQ,VICUÑA,ELQUI,"-30,01967","-70,627869"
ESCUELA JOSE ABELARDO NUNEZ,COQ,VICUÑA,ELQUI,"-30,025721","-70,689392"
ESCUELA DE VINITA ALTA,COQ,VICUÑA,ELQUI,"-29,812","-70,795609"
ESCUELA,COQ,VICUÑA,ELQUI,,
ESCUELA DE SAN CARLOS,COQ,VICUÑA,ELQUI,"-30,02821","-70,811996"
ESCUELA AMELIA BARAHONA MUJICA,COQ,VICUÑA,ELQUI,"-30,003281","-70,815033"
ESCUELA FEDERICO BARNES PAYNE,COQ,VICUÑA,ELQUI,"-29,96533","-70,972801"
ESCUELA DE EL ARENAL,COQ,VICUÑA,ELQUI,"-30,023001","-70,668953"
ESCUELA DAGOBERTO CAMPOS NUNEZ,COQ,VICUÑA,ELQUI,"-29,977671","-70,952164"
ESCUELA DE LA CALERA,COQ,VICUÑA,ELQUI,"-29,99189","-70,994614"
ESCUELA DE LA POLVADA,COQ,VICUÑA,ELQUI,"-30,0255024","-70,80997657"
ESCUELA BÁSICA MARIO AQUILES RODRIGUEZ,COQ,PAIGUANO,ELQUI,"-30,182261","-70,48555"
ESCUELA DE HUANTA,COQ,VICUÑA,ELQUI,"-29,84836","-70,387398"
ESCUELA DE CHAPILCA,COQ,VICUÑA,ELQUI,"-29,897301","-70,521187"
ESCUELA DE VARILLAR,COQ,VICUÑA,ELQUI,"-29,951309","-70,536499"
LICEO BICENTENARIO DE EXCELENCIA COLEGIO ANTONIO VARAS,COQ,VICUÑA,ELQUI,"-30,032721","-70,707787"
ESCUELA MUNICIPAL CIELO CLARO--PAIHUANO,COQ,PAIGUANO,ELQUI,"-30,027321","-70,517487"
ESCUELA JERONIMO GODOY VILLANUEVA,COQ,PAIGUANO,ELQUI,"-30,123899","-70,493912"
ESCUELA BASICA HECTOR MANUEL HERNANDEZ,COQ,PAIGUANO,ELQUI,"-30,03318","-70,468536"
ESCUELA GABRIELA MISTRAL,COQ,PAIGUANO,ELQUI,"-30,0938","-70,494972"
ESCUELA BASICA SANTIAGO BUERAS A.,COQ,PAIGUANO,ELQUI,"-29,9895","-70,528839"
ESCUELA MUNICIPAL LA ORTIGA,COQ,PAIGUANO,ELQUI,"-30,2034","-70,487198"
ESCUELA MUNICIPAL ALCOHUAZ,COQ,PAIGUANO,ELQUI,"-30,23151","-70,494347"
ESCUELA MARIA ISABEL PERALTA P.,COQ,PAIGUANO,ELQUI,"-30,142639","-70,406197"
LICEO ESTELA AVILA DE PERRY,COQ,OVALLE,LIMARÍ,"-30,60384","-71,205368"
LICEO ALEJANDRO ALVAREZ JOFRE,COQ,OVALLE,LIMARÍ,"-30,60228","-71,204826"
LICEO BICENTENARIO DE EXCELENCIA  POLITECNICO DE OVALLE,COQ,OVALLE,LIMARÍ,"-30,5989","-71,205589"
COLEGIO FRAY JORGE,COQ,OVALLE,LIMARÍ,"-30,606279","-71,201431"
ESCUELA BASICA HELENE LANG,COQ,OVALLE,LIMARÍ,"-30,605101","-71,203308"
ESCUELA ANTONIO TIRADO LANAS,COQ,OVALLE,LIMARÍ,"-30,601959","-71,190277"
ESCUELA BASICA OSCAR ARAYA MOLINA,COQ,OVALLE,LIMARÍ,"-30,590639","-71,197983"
ESCUELA BASICA JOSE TOMAS OVALLE B.,COQ,OVALLE,LIMARÍ,"-30,60251","-71,210564"
ESCUELA GUARDIAMARINA ERNESTO RIQUELME V,COQ,OVALLE,LIMARÍ,"-30,59634","-71,190567"
ESCUELA BÁSICA ARTURO ALESSANDRI PALMA,COQ,OVALLE,LIMARÍ,"-30,605511","-71,208893"
ESCUELA ARTURO VILLALON SIEULANNE,COQ,OVALLE,LIMARÍ,"-30,580601","-71,409798"
ESCUELA BASICA VISTA HERMOSA,COQ,OVALLE,LIMARÍ,"-30,593491","-71,193497"
ESCUELA BASICA BERNARDO O¦HIGGINS RIQUELME,COQ,OVALLE,LIMARÍ,"-30,64397","-71,238487"
ESC.PADRE JOSEPH BENEDIKT STEGMEIER,COQ,OVALLE,LIMARÍ,"-30,62958","-71,12294"
ESCUELA MARCOS MACUADA OGALDE,COQ,OVALLE,LIMARÍ,"-30,637529","-71,283798"
COLEGIO YUNGAY,COQ,OVALLE,LIMARÍ,"-30,60767746","-71,20037842"
ESCUELA BASICA FLORENCIO ESPINOZA LOPEZ,COQ,OVALLE,LIMARÍ,"-30,590981","-71,182877"
